DBUID,CSDUID
59170338003,5917021
59170338004,5917021
59170339003,5917021
59170339004,5917021
59170339005,5917021
59170339006,5917021
59170339007,5917021
59170343001,5917021
59170343002,5917021
59170343005,5917021
59170654006,5917052
59170654008,5917052
59170654010,5917052
59170655001,5917819
59170655003,5917819
59170655004,5917819
59170655005,5917819
59170656001,5917052
59153982001,5915075
59153979005,5915075
59153980001,5915020
59153980002,5915020
59153980003,5915020
59153980009,5915020
59153980010,5915020
59153980015,5915020
59153980016,5915020
59153980017,5915020
59153980018,5915020
59153980019,5915020
59154049006,5915034
59170658018,5917052
59170658019,5917052
59170659001,5917052
59170703013,5917056
59170703014,5917056
59170703015,5917056
59170703016,5917056
59170703017,5917056
59170703018,5917056
59170703019,5917056
59170181005,5917034
59170181006,5917034
59170182001,5917030
59170182002,5917030
59170182003,5917030
59170182004,5917030
59170184001,5917030
59170184002,5917030
59170184003,5917030
59170185002,5917030
59170185003,5917030
59170185005,5917030
59170185008,5917030
59170185009,5917030
59170186001,5917030
59170186002,5917030
59170186003,5917030
59170186004,5917030
59170186005,5917030
59170773008,5917021
59170774001,5917021
59170776001,5917021
59170776002,5917021
59170776003,5917021
59170777001,5917021
59170777002,5917021
59170778001,5917021
59170778002,5917021
59153943004,5915001
59153943005,5915001
59153943006,5915001
59153943007,5915001
59153943008,5915001
59153943009,5915001
59153943010,5915001
59153908003,5915004
59153909001,5915004
59153909002,5915004
59153909003,5915004
59153909004,5915004
59153909005,5915004
59153909006,5915004
59153984011,5915039
59153985001,5915039
59170703050,5917056
59170703051,5917056
59170703052,5917056
59170784001,5917812
59170784002,5917812
59170785001,5917812
59170785002,5917812
59170785003,5917812
59170196008,5917030
59170197001,5917034
59170197002,5917034
59170197003,5917034
59170197004,5917034
59170197005,5917034
59170197006,5917034
59170197007,5917034
59170197008,5917034
59170198001,5917034
59170198002,5917034
59170198003,5917034
59170198004,5917034
59170198005,5917034
59170198006,5917034
59170198007,5917034
59170198008,5917034
59170199001,5917034
59170199002,5917034
59190169014,5919051
59190169015,5919051
59190170001,5919821
59190170002,5919821
59190171001,5919051
59190171003,5919051
59170423004,5917041
59170424001,5917041
59170424002,5917041
59170424003,5917041
59170424004,5917041
59170424005,5917041
59170425002,5917041
59170425005,5917041
59170425011,5917041
59170425012,5917041
59170425014,5917041
59153786012,5915001
59153786013,5915001
59153786014,5915001
59153788001,5915001
59153788002,5915001
59153788004,5915001
59153923003,5915004
59153924001,5915004
59153924002,5915004
59153925002,5915004
59153931007,5915004
59153932001,5915004
59153932002,5915004
59310198007,5931006
59310198008,5931006
59310198010,5931006
59170074016,5917021
59170075001,5917021
59170075003,5917021
59170075004,5917021
59170075005,5917021
59170206006,5917030
59170206007,5917030
59170207001,5917030
59170207002,5917030
59170207003,5917030
59170207004,5917030
59170207005,5917030
59170207006,5917030
59170208001,5917030
59170208002,5917030
59170208003,5917030
59170208004,5917030
59170208005,5917030
59190153002,5919035
59190153004,5919035
59170343006,5917021
59170343007,5917021
59170344001,5917021
59170344007,5917021
59170345001,5917021
59170345004,5917021
59170345005,5917021
59170437007,5917044
59170437010,5917044
59170437011,5917044
59170437012,5917044
59170703001,5917056
59170703002,5917056
59154050001,5915034
59154050002,5915034
59154050003,5915034
59154050004,5915034
59154052001,5915043
59153983011,5915075
59153983012,5915075
59170033014,5917005
59170703020,5917056
59170703021,5917056
59170703022,5917056
59170768001,5917021
59170768002,5917021
59170769001,5917021
59170769002,5917021
59170770001,5917021
59170770002,5917021
59170771001,5917021
59310141014,5931026
59310142001,5931026
59310142002,5931026
59310142003,5931026
59310142004,5931026
59310142007,5931026
59331492017,5933039
59331492018,5933039
59331492019,5933039
59331492020,5933039
59310145006,5931831
59310145007,5931831
59310145008,5931831
59310145009,5931831
59310145010,5931831
59270083010,5927012
59270083011,5927012
59290127001,5929803
59290128001,5929803
59290129002,5929011
59290129003,5929011
59290129004,5929011
59290129005,5929011
59290129006,5929011
59331486078,5933035
59331486079,5933035
59331486080,5933035
59331486081,5933035
59310203024,5931006
59310203026,5931006
59310203027,5931006
59310203028,5931006
59310203029,5931006
59310203033,5931006
59310203035,5931006
59310203036,5931006
59230151022,5923033
59230151023,5923033
59230151029,5923033
59230151030,5923033
59230151052,5923033
59230151053,5923033
59230115001,5923039
59230115002,5923039
59260427009,5926005
59260428001,5926022
59260428002,5926022
59260428003,5926022
59260428004,5926022
59260428005,5926022
59270070004,5927008
59270070005,5927008
59270070006,5927008
59270070007,5927008
59270070008,5927008
59270070009,5927008
59270071001,5927008
59270071002,5927008
59270071003,5927008
59270071004,5927008
59270071005,5927008
59331457024,5933032
59331457027,5933032
59331457032,5933032
59331469065,5933037
59331469066,5933037
59331469067,5933037
59331469068,5933037
59331469069,5933037
59331469074,5933037
59331469075,5933037
59331469077,5933037
59331469078,5933037
59331469079,5933037
59310164002,5931012
59310164003,5931012
59310164004,5931012
59310165001,5931012
59310165002,5931012
59310165005,5931012
59310165006,5931012
59310168001,5931020
59310168002,5931020
59310168004,5931020
59310168005,5931020
59310168006,5931020
59331506007,5933044
59331506008,5933044
59260354015,5926005
59260360001,5926005
59260360002,5926005
59260360003,5926005
59260360004,5926005
59260361001,5926005
59260361002,5926005
59260361003,5926005
59260361004,5926005
59230115063,5923039
59230115064,5923039
59230115065,5923039
59230115066,5923039
59230115067,5923039
59230115068,5923039
59230115069,5923039
59230115070,5923039
59230154012,5923049
59270080016,5927016
59270080017,5927016
59270080018,5927016
59270080019,5927016
59270080020,5927016
59270082001,5927016
59331476001,5933836
59331476002,5933836
59331476003,5933836
59331477001,5933024
59331477002,5933024
59310120057,5931034
59310120058,5931034
59310120059,5931034
59310120060,5931034
59310174042,5931020
59310174043,5931020
59310174045,5931020
59310174048,5931020
59310174055,5931020
59310174056,5931020
59310174057,5931020
59310174058,5931020
59290097023,5929018
59290097024,5929018
59290097025,5929018
59331455019,5933032
59331455020,5933032
59331455022,5933032
59331469008,5933037
59331469009,5933037
59331469010,5933037
59331469011,5933037
59331469012,5933037
59310119036,5931032
59310119038,5931032
59310119039,5931032
59310119040,5931032
59310142010,5931026
59310142011,5931026
59310142012,5931026
59310142013,5931026
59310142014,5931026
59310216013,5931006
59310217002,5931006
59310217003,5931006
59310217004,5931006
59310217005,5931006
59310217007,5931006
59310218001,5931843
59310236005,5931017
59310236006,5931017
59310236007,5931017
59310240001,5931012
59310240002,5931012
59310240003,5931012
59330318005,5933042
59330318006,5933042
59331459016,5933037
59331459020,5933037
59331459022,5933037
59330318007,5933042
59330319001,5933042
59330319002,5933042
59330319003,5933042
59330320003,5933042
59330320005,5933042
59330320009,5933042
59330320013,5933042
59290129007,5929011
59290129008,5929011
59290129009,5929011
59290130001,5929803
59290130002,5929803
59290131004,5929011
59290131005,5929011
59331486082,5933035
59331486090,5933035
59331486091,5933035
59331486092,5933035
59331492021,5933039
59230115003,5923039
59230115005,5923039
59230115006,5923039
59230115008,5923039
59230115026,5923039
59230115042,5923039
59230115043,5923039
59310225016,5931017
59310231001,5931012
59310231002,5931012
59330088002,5933042
59310231011,5931012
59310231012,5931012
59270071006,5927008
59270071007,5927008
59270071008,5927008
59270072001,5927008
59270072002,5927008
59270072003,5927008
59270076011,5927012
59270076012,5927012
59290116027,5929018
59331469080,5933037
59331469081,5933037
59331469082,5933037
59331469083,5933037
59331469084,5933037
59331486096,5933035
59331486097,5933035
59331486098,5933035
59331486099,5933035
59331486100,5933035
59310168007,5931020
59310168008,5931020
59310168009,5931020
59310232028,5931017
59310232029,5931017
59310232030,5931017
59330107001,5933042
59330107003,5933042
59330107004,5933042
59330107005,5933042
59330108002,5933042
59260361005,5926005
59260362001,5926005
59260362002,5926005
59260362003,5926005
59260362004,5926005
59260362005,5926005
59260362006,5926005
59260363001,5926005
59260363002,5926005
59260363003,5926005
59260363004,5926005
59260363005,5926005
59260363006,5926005
59260434012,5926021
59270078019,5927016
59230154013,5923049
59230154014,5923049
59230154015,5923049
59153568008,5915065
59153568009,5915065
59153568010,5915065
59290117022,5929018
59290118001,5929803
59290119002,5929803
59290119003,5929803
59290119004,5929803
59290120001,5929803
59290121001,5929022
59290121002,5929022
59290121003,5929022
59331477009,5933024
59331490014,5933039
59331490016,5933039
59331490017,5933039
59331490019,5933039
59331490022,5933039
59310174059,5931020
59310174060,5931020
59310174061,5931020
59310174066,5931020
59310175001,5931020
59310175005,5931020
59310175006,5931020
59310175009,5931020
59310175010,5931020
59310176001,5931020
59290097026,5929018
59290097027,5929018
59290153029,5929011
59331469013,5933037
59331469015,5933037
59331469016,5933037
59331469017,5933037
59331486053,5933035
59331486054,5933035
59331486062,5933035
59310142015,5931026
59310142016,5931026
59310143001,5931026
59310143002,5931026
59310143003,5931026
59310143004,5931026
59310143005,5931026
59310143006,5931026
59310195001,5931802
59310196001,5931006
59310196002,5931006
59310196003,5931006
59310240004,5931012
59310240005,5931012
59310240006,5931012
59310240007,5931012
59310240008,5931012
59310240009,5931012
59310240010,5931012
59310240011,5931012
59310241001,5931017
59330320014,5933042
59330320015,5933042
59330320016,5933042
59330320017,5933042
59330323002,5933042
59330323005,5933042
59330323006,5933042
59331459030,5933037
59290177030,5929028
59290177031,5929028
59290177032,5929028
59290177044,5929028
59290177045,5929028
59290177046,5929028
59290177047,5929028
59290177048,5929028
59290177049,5929028
59310120067,5931034
59310120069,5931034
59310120070,5931034
59310120071,5931034
59310120072,5931034
59310120073,5931034
59310120074,5931034
59310120075,5931034
59310120076,5931034
59310121001,5931813
59331492022,5933039
59331492023,5933039
59310231013,5931012
59310231014,5931012
59310231015,5931012
59310231016,5931012
59310231017,5931012
59310231018,5931012
59330095008,5933042
59330096001,5933042
59330094001,5933042
59330094002,5933042
59330094003,5933042
59330094004,5933042
59330094005,5933042
59330094006,5933042
59290117001,5929018
59290117002,5929018
59290117003,5929018
59290117004,5929018
59290161016,5929024
59290161020,5929024
59331486101,5933035
59331487001,5933035
59331492036,5933039
59331492037,5933039
59331492039,5933039
59310205010,5931006
59310205011,5931006
59310206001,5931006
59310206002,5931006
59310207001,5931006
59310207002,5931006
59310207003,5931006
59310207004,5931006
59310208001,5931006
59310208002,5931006
59310208003,5931006
59310209001,5931006
59270079008,5927016
59270079023,5927016
59270079024,5927016
59270079025,5927016
59260434014,5926021
59260434015,5926021
59260434016,5926021
59260434017,5926021
59260434018,5926021
59260435001,5926010
59260435002,5926010
59260435003,5926010
59153569001,5915020
59153569007,5915020
59153569012,5915020
59153569013,5915020
59290121004,5929022
59290121005,5929022
59290121006,5929022
59290121007,5929022
59290121010,5929022
59331492059,5933039
59331492060,5933039
59310176003,5931020
59310176004,5931020
59310176005,5931020
59310176007,5931020
59310212016,5931006
59310212017,5931006
59310213003,5931006
59310213004,5931006
59290153030,5929011
59290153031,5929011
59290154001,5929011
59290156008,5929011
59290157004,5929024
59290157007,5929024
59331486067,5933035
59331486068,5933035
59331486070,5933035
59310197002,5931006
59310197003,5931006
59310197005,5931006
59310197006,5931006
59310197007,5931006
59310198001,5931006
59310198003,5931006
59230106004,5923008
59230106005,5923008
59230106007,5923008
59230106008,5923008
59230106009,5923008
59230106010,5923008
59230106016,5923008
59230107002,5923008
59230107003,5923008
59230107005,5923008
59330114055,5933042
59330114056,5933042
59330115001,5933042
59330115002,5933042
59330115003,5933042
59330115004,5933042
59330115005,5933042
59330115006,5933042
59330115007,5933042
59330116001,5933042
59330116002,5933042
59330116003,5933042
59330116004,5933042
59330116005,5933042
59330116006,5933042
59330116007,5933042
59330116008,5933042
59330116009,5933042
59330116010,5933042
59330116011,5933042
59330117001,5933042
59331459031,5933037
59331475004,5933872
59331475005,5933872
59331459033,5933037
59290131007,5929011
59290176016,5929028
59290176017,5929028
59290131013,5929011
59290176020,5929028
59290177006,5929028
59290177007,5929028
59290177008,5929028
59290177009,5929028
59290177013,5929028
59290177014,5929028
59331492026,5933039
59331501029,5933880
59331501032,5933880
59331501035,5933880
59331501036,5933880
59331501039,5933880
59331501040,5933880
59331501044,5933880
59331501045,5933880
59330095002,5933042
59330095003,5933042
59330095004,5933042
59330095005,5933042
59330095006,5933042
59330095007,5933042
59330097045,5933042
59330097046,5933042
59330097047,5933042
59330097048,5933042
59330097052,5933042
59330097053,5933042
59330097055,5933042
59290161025,5929024
59290161026,5929024
59290161027,5929024
59290161028,5929024
59290161029,5929024
59290161030,5929024
59290162004,5929026
59290162007,5929026
59290162010,5929026
59290162012,5929026
59290162013,5929026
59290162024,5929026
59290162026,5929026
59290162029,5929026
59331492044,5933039
59331492046,5933039
59331492048,5933039
59331492049,5933039
59331492050,5933039
59331492051,5933039
59331504016,5933044
59331504017,5933044
59310209002,5931006
59310209003,5931006
59310209004,5931006
59310209005,5931006
59310210001,5931006
59310210002,5931006
59310210003,5931006
59310211003,5931006
59310211005,5931006
59310211007,5931006
59310211008,5931006
59260435004,5926010
59260435005,5926010
59260435006,5926010
59260435007,5926010
59260435008,5926010
59260435009,5926010
59260435010,5926010
59260435011,5926010
59260435012,5926010
59260435013,5926010
59260435014,5926010
59260435015,5926010
59331459013,5933037
59331459014,5933037
59331473001,5933875
59331473003,5933875
59331473004,5933875
59290121011,5929022
59290121013,5929022
59290121014,5929022
59290121015,5929022
59290166022,5929026
59290166023,5929026
59290166024,5929026
59290168001,5929005
59290168003,5929005
59290168004,5929005
59290168007,5929005
59290170002,5929005
59290170003,5929005
59290170004,5929005
59331492061,5933039
59331492064,5933039
59331492065,5933039
59331492068,5933039
59331492069,5933039
59331492070,5933039
59331492073,5933039
59310213005,5931006
59310213006,5931006
59310213007,5931006
59310214003,5931006
59310214004,5931006
59310214005,5931006
59310216009,5931006
59310216011,5931006
59310216012,5931006
59290157010,5929024
59290157011,5929024
59290157015,5929024
59290157021,5929024
59290157022,5929024
59290157034,5929024
59290188009,5929005
59290188011,5929005
59290189003,5929026
59290189004,5929026
59290189006,5929026
59331486071,5933035
59331486072,5933035
59331486073,5933035
59331492009,5933039
59331492010,5933039
59230142016,5923816
59230142017,5923816
59230142018,5923816
59230142019,5923816
59230143006,5923008
59230143012,5923008
59230143018,5923008
59230108012,5923008
59230109001,5923008
59230109002,5923008
59230109004,5923008
59230109006,5923008
59230109007,5923008
59330117002,5933042
59330117003,5933042
59330117004,5933042
59330117005,5933042
59330117006,5933042
59330117007,5933042
59330117008,5933042
59330117009,5933042
59330118001,5933042
59330118002,5933042
59330118003,5933042
59330118004,5933042
59330118005,5933042
59330118006,5933042
59330121001,5933042
59330121002,5933042
59330121003,5933042
59330121004,5933042
59330121005,5933042
59330122012,5933042
59330122013,5933042
59330318003,5933042
59331459034,5933037
59331459035,5933037
59331459037,5933037
59331459039,5933037
59331459040,5933037
59331459041,5933037
59290177015,5929028
59290177016,5929028
59290177018,5929028
59290177022,5929028
59290177024,5929028
59290177025,5929028
59290177026,5929028
59290177027,5929028
59290177028,5929028
59290177029,5929028
59331501046,5933880
59331504001,5933044
59331504003,5933044
59330097056,5933042
59330097057,5933042
59330097058,5933042
59330166008,5933042
59330166009,5933042
59330166011,5933042
59330166006,5933042
59290162030,5929026
59290162031,5929026
59290162032,5929026
59290162033,5929026
59290162034,5929026
59290162035,5929026
59290162037,5929026
59290162038,5929026
59290162041,5929026
59290162043,5929026
59290162044,5929026
59290162045,5929026
59310120020,5931034
59290162047,5929026
59290162048,5929026
59290162049,5929026
59331504018,5933044
59331504019,5933044
59260350007,5926021
59260350010,5926021
59260350012,5926021
59260354001,5926005
59260354004,5926005
59260354005,5926005
59260354006,5926005
59260354007,5926005
59310211026,5931006
59230115048,5923039
59230115049,5923039
59230115050,5923039
59230115052,5923039
59230115053,5923039
59230115054,5923039
59230115055,5923039
59230115056,5923039
59230152023,5923037
59260436001,5926010
59260436002,5926010
59270077001,5927012
59270077002,5927012
59270077005,5927012
59270077006,5927012
59270077007,5927012
59270077009,5927012
59270077012,5927012
59153608058,5915011
59153608060,5915011
59153608061,5915011
59153608062,5915011
59153608063,5915011
59153608064,5915011
59153608065,5915011
59153608066,5915011
59153608067,5915011
59153608068,5915011
59153608069,5915011
59153664010,5915062
59290170005,5929005
59290170006,5929005
59290170007,5929005
59290171001,5929005
59290171002,5929005
59290171003,5929005
59290172001,5929005
59290172005,5929005
59290172006,5929005
59290172007,5929005
59290172009,5929005
59290172011,5929005
59290172012,5929005
59290172014,5929005
59290173001,5929005
59331492074,5933039
59331506019,5933044
59331506021,5933044
59331492077,5933039
59331492079,5933039
59331506022,5933044
59331506023,5933044
59331486044,5933035
59331455001,5933032
59331455003,5933032
59331455007,5933032
59331455008,5933032
59331455012,5933032
59331486046,5933035
59331486047,5933035
59331486048,5933035
59331486049,5933035
59290189007,5929026
59290189008,5929026
59290189009,5929026
59310119002,5931032
59310119003,5931032
59310119010,5931032
59310138007,5931814
59310138008,5931814
59310138009,5931814
59331492011,5933039
59331496026,5933042
59331496029,5933042
59331496030,5933042
59331496033,5933042
59230109008,5923008
59230109009,5923008
59230109010,5923008
59230109011,5923008
59230109012,5923008
59230109013,5923008
59230109014,5923008
59230110003,5923008
59230110004,5923008
59310223013,5931020
59310223014,5931020
59330074016,5933042
59331498001,5933042
59331499004,5933042
59331499005,5933042
59331500003,5933042
59331500004,5933042
59331500005,5933042
59331500007,5933042
59331501002,5933880
59331501003,5933880
59331501008,5933880
59331501009,5933880
59331501010,5933880
59331477010,5933024
59331477011,5933024
59331477012,5933024
59331477013,5933024
59331477014,5933024
59331477015,5933024
59331477016,5933024
59331477018,5933024
59331477019,5933024
59310198011,5931006
59230110005,5923008
59230110006,5923008
59230110007,5923008
59230110008,5923008
59230110009,5923008
59230110010,5923008
59230110011,5923008
59230144012,5923008
59230144013,5923008
59230146001,5923805
59331504010,5933044
59331504011,5933044
59260349018,5926021
59260349019,5926021
59260350001,5926021
59260422011,5926005
59260422012,5926005
59260422013,5926005
59260422015,5926005
59260422017,5926005
59260422018,5926005
59260422019,5926005
59330166007,5933042
59330168012,5933042
59330168013,5933042
59330168014,5933042
59330168017,5933042
59330168018,5933042
59330170001,5933042
59290163004,5929026
59290164001,5929026
59290164002,5929026
59290164003,5929026
59290164005,5929026
59290164007,5929026
59290164008,5929026
59290164009,5929026
59290165004,5929026
59290165007,5929026
59260354008,5926005
59260354009,5926005
59260354010,5926005
59260354011,5926005
59260354013,5926005
59260428006,5926022
59260428007,5926022
59260432001,5926021
59260432002,5926021
59260432003,5926021
59260432004,5926021
59260432005,5926021
59260432006,5926021
59260354016,5926005
59330098003,5933042
59330098004,5933042
59330098005,5933042
59330099003,5933042
59330099004,5933042
59330099005,5933042
59330099006,5933042
59330100001,5933042
59330100002,5933042
59330100003,5933042
59330100004,5933042
59330101002,5933042
59330101006,5933042
59330101009,5933042
59330170003,5933042
59330171001,5933042
59330171002,5933042
59270077015,5927012
59270078001,5927016
59270078003,5927016
59270078004,5927016
59270078005,5927016
59270078006,5927016
59270078007,5927016
59270078008,5927016
59270078009,5927016
59270078011,5927016
59270078012,5927016
59270078013,5927016
59270078014,5927016
59270078015,5927016
59270078016,5927016
59270078017,5927016
59331474019,5933812
59331474020,5933812
59331474021,5933812
59331474022,5933812
59331474023,5933812
59331475001,5933872
59331475003,5933872
59331489015,5933035
59331490005,5933039
59290173002,5929005
59290173009,5929005
59290173012,5929005
59310120041,5931034
59310120042,5931034
59310120045,5931034
59310120061,5931034
59310120062,5931034
59310120063,5931034
59310120064,5931034
59310171003,5931020
59310172014,5931020
59310172015,5931020
59310172016,5931020
59310173001,5931020
59310173004,5931020
59331506024,5933044
59331506025,5933044
59260366003,5926010
59260367001,5926010
59260367002,5926010
59260367003,5926010
59260367004,5926010
59260367005,5926010
59260368001,5926010
59260368002,5926010
59260368003,5926010
59260369002,5926010
59260369003,5926010
59331486050,5933035
59331486051,5933035
59331486052,5933035
59331492002,5933039
59310119015,5931032
59310119019,5931032
59310119020,5931032
59310119021,5931032
59310119023,5931032
59310119024,5931032
59310119025,5931032
59310119026,5931032
59310138011,5931814
59331496034,5933042
59331496035,5933042
59331496036,5933042
59330074018,5933042
59330074026,5933042
59310225003,5931017
59310225004,5931017
59310225005,5931017
59310225006,5931017
59310225007,5931017
59331501011,5933880
59331501012,5933880
59331501016,5933880
59331501017,5933880
59331501018,5933880
59331501019,5933880
59331501024,5933880
59331501025,5933880
59331501028,5933880
59331501041,5933880
59331501042,5933880
59331501043,5933880
59260349015,5926021
59260349017,5926021
59260409004,5926005
59331477020,5933024
59331478002,5933024
59331478003,5933024
59331478004,5933024
59331478006,5933024
59331478010,5933024
59331478011,5933024
59331479001,5933828
59331479005,5933828
59230148001,5923809
59230148002,5923809
59230148003,5923809
59230112023,5923039
59230112024,5923039
59230112025,5923039
59230112026,5923039
59230113001,5923037
59230113002,5923037
59230113003,5923037
59260422020,5926005
59260422021,5926005
59260422022,5926005
59260422023,5926005
59260422024,5926005
59260423003,5926022
59260423004,5926022
59260423005,5926022
59260423006,5926022
59260423007,5926022
59330170002,5933042
59331457015,5933032
59331457016,5933032
59331457017,5933032
59331457018,5933032
59331457019,5933032
59331457020,5933032
59310153009,5931843
59310153010,5931843
59310153011,5931843
59310153012,5931843
59310153013,5931843
59310120023,5931034
59310120024,5931034
59310120025,5931034
59260354017,5926005
59260354018,5926005
59260354019,5926005
59260354020,5926005
59260432008,5926021
59260432009,5926021
59260432010,5926021
59260432011,5926021
59153565014,5915004
59153565015,5915004
59153566001,5915039
59153566002,5915039
59153567004,5915065
59153567005,5915065
59153567006,5915065
59153568004,5915065
59153568006,5915065
59270078018,5927016
59310120028,5931034
59310120029,5931034
59310120031,5931034
59310120032,5931034
59310120033,5931034
59310120034,5931034
59310120035,5931034
59310120036,5931034
59331490006,5933039
59153664011,5915062
59153665002,5915062
59153665004,5915062
59153665006,5915062
59153665007,5915062
59153665008,5915062
59153665009,5915062
59153665011,5915062
59153665012,5915062
59310173005,5931020
59310173006,5931020
59310173007,5931020
59310173008,5931020
59310174001,5931020
59310174002,5931020
59310174003,5931020
59310174008,5931020
59310174009,5931020
59310174010,5931020
59310174018,5931020
59260369006,5926010
59260369007,5926010
59260370001,5926010
59260370002,5926010
59260370003,5926010
59260372001,5926010
59260372002,5926010
59260372003,5926010
59260372004,5926010
59260373001,5926010
59260373002,5926010
59260439006,5926022
59260439007,5926022
59260439008,5926022
59260439009,5926022
59260440001,5926010
59331492003,5933039
59331492004,5933039
59331492005,5933039
59331492006,5933039
59310139005,5931821
59310139006,5931821
59310139007,5931821
59310139008,5931821
59310139009,5931821
59310139010,5931821
59310139011,5931821
59310140004,5931026
59310140005,5931026
59310140006,5931026
59310140007,5931026
59310140008,5931026
59310140009,5931026
59331496037,5933042
59331497001,5933042
59331497002,5933042
59331497003,5933042
59331497004,5933042
59331497006,5933042
59331497007,5933042
59331498002,5933042
59331498003,5933042
59331499001,5933042
59330079003,5933042
59330079004,5933042
59330080001,5933042
59330080003,5933042
59330080004,5933042
59330081001,5933042
59330077001,5933042
59330077002,5933042
59330077003,5933042
59330077004,5933042
59330077005,5933042
59330077006,5933042
59330078001,5933042
59330078003,5933042
59330078006,5933042
59330079002,5933042
59330084003,5933042
59330085004,5933042
59260409005,5926005
59260409006,5926005
59260415001,5926022
59260415004,5926022
59260415005,5926022
59260419001,5926022
59260419002,5926022
59260420001,5926005
59260420002,5926005
59260420003,5926005
59260420004,5926005
59260420005,5926005
59260420006,5926005
59260420007,5926005
59260420008,5926005
59260420009,5926005
59260421001,5926005
59331479006,5933828
59331479009,5933828
59331479010,5933828
59331490023,5933039
59331490026,5933039
59331490027,5933039
59331490030,5933039
59230113004,5923037
59230113007,5923037
59230113008,5923037
59230113017,5923037
59230113025,5923037
59330081002,5933042
59330081003,5933042
59330082001,5933042
59330083001,5933042
59330083002,5933042
59330083003,5933042
59330084001,5933042
59330084002,5933042
59260423009,5926022
59260423010,5926022
59260423011,5926022
59260423013,5926022
59270065008,5927008
59270065009,5927008
59260427003,5926005
59270072007,5927008
59270072008,5927008
59270072009,5927008
59270072010,5927008
59270073001,5927008
59270073002,5927008
59270073003,5927008
59270073004,5927008
59270073005,5927008
59270073006,5927008
59331469043,5933037
59331469045,5933037
59331469047,5933037
59331469052,5933037
59331469057,5933037
59310156001,5931812
59310156002,5931812
59310203051,5931006
59310203052,5931006
59310203053,5931006
59310204001,5931807
59310204002,5931807
59260434001,5926021
59260434002,5926021
59260434003,5926021
59260434004,5926021
59260434005,5926021
59260434006,5926021
59260434007,5926021
59260434008,5926021
59260434009,5926021
59260434010,5926021
59260434011,5926021
59270074006,5927008
59270075001,5927008
59270075002,5927008
59330172011,5933042
59330172012,5933042
59330172014,5933042
59330172015,5933042
59330172016,5933042
59330172017,5933042
59330173001,5933042
59153608036,5915011
59310120037,5931034
59310120038,5931034
59310120039,5931034
59310168010,5931020
59310168011,5931020
59310168012,5931020
59310169001,5931020
59310170011,5931020
59153665013,5915062
59153665014,5915062
59153665015,5915062
59153665016,5915062
59153665017,5915062
59153666006,5915062
59310174022,5931020
59310174024,5931020
59310174025,5931020
59310174031,5931020
59310174036,5931020
59310174040,5931020
59310174041,5931020
59310211043,5931006
59310211045,5931006
59310211046,5931006
59310211047,5931006
59260440002,5926010
59260440003,5926010
59260373005,5926010
59260374001,5926010
59260374002,5926010
59260374003,5926010
59260375001,5926010
59260440004,5926010
59260440005,5926010
59331492007,5933039
59331492008,5933039
59331486055,5933035
59310140010,5931026
59310140011,5931026
59310140012,5931026
59310141003,5931026
59310141004,5931026
59310141005,5931026
59310188006,5931006
59310188007,5931006
59310188008,5931006
59310188009,5931006
59310142008,5931026
59310142009,5931026
59230102002,5923008
59230102006,5923008
59230102021,5923008
59230102024,5923008
59331499002,5933042
59331499003,5933042
59260349005,5926021
59260349007,5926021
59330085005,5933042
59330085008,5933042
59330085009,5933042
59330086001,5933042
59330086002,5933042
59330086003,5933042
59330086004,5933042
59330086005,5933042
59330087001,5933042
59330087002,5933042
59330087003,5933042
59330087004,5933042
59330088001,5933042
59330156028,5933042
59260421002,5926005
59260421003,5926005
59260421004,5926005
59260421007,5926005
59260421009,5926005
59260422002,5926005
59260422003,5926005
59260422005,5926005
59260422008,5926005
59270061003,5927008
59270061004,5927008
59270061005,5927008
59270061006,5927008
59260422009,5926005
59260422010,5926005
59331490033,5933039
59331490036,5933039
59331490041,5933039
59331490043,5933039
59331492075,5933039
59331492080,5933039
59331492084,5933039
59331492085,5933039
59331492086,5933039
59331492087,5933039
59310225008,5931017
59310225009,5931017
59310225010,5931017
59310225011,5931017
59310225012,5931017
59310225013,5931017
59310225014,5931017
59310225015,5931017
59270074001,5927008
59270074003,5927008
59270074004,5927008
59270074005,5927008
59290112006,5929018
59290112008,5929018
59290112009,5929018
59331469058,5933037
59331469059,5933037
59331469064,5933037
59331486083,5933035
59310204004,5931807
59310204005,5931807
59310205005,5931006
59310205006,5931006
59310158001,5931843
59310162014,5931012
59310162015,5931012
59310162016,5931012
59310163001,5931843
59310163003,5931843
59310163004,5931843
59310163005,5931843
59310163006,5931843
59310164001,5931012
59270075003,5927008
59270075004,5927008
59270075005,5927008
59270075006,5927008
59270076009,5927012
59270076010,5927012
59260434013,5926021
59270076014,5927012
59270076015,5927012
59153608038,5915011
59153608039,5915011
59153608040,5915011
59153608041,5915011
59153608046,5915011
59153608047,5915011
59153608048,5915011
59153608051,5915011
59153608052,5915011
59153608053,5915011
59153608054,5915011
59153608055,5915011
59153608056,5915011
59153608057,5915011
59331457033,5933032
59310211027,5931006
59310211028,5931006
59310211029,5931006
59310211032,5931006
59310171004,5931020
59310171005,5931020
59153666008,5915062
59153741013,5915004
59153741015,5915004
59153741016,5915004
59153741019,5915004
59153742002,5915004
59153742003,5915004
59153742006,5915004
59153742007,5915004
59153743002,5915004
59153743003,5915004
59153744001,5915075
59153744002,5915075
59153744004,5915075
59310211048,5931006
