Place ID,Place Name,Place Type,Coastal_5km,FN Reserve Type,Distance to Nearest Substation (km),Nearest Substation Name,Distance to Nearest Transmission Line (km),Transmission Lines Owner,Transmission Line Description,Transmission Line Voltage (kV),POP Capacity (Gbps) for communities that are within 2km of POP,Remaining Capacity of POP (Gbps) - (-1 indicates capacity is unknown),CBC P3 Last-Mile Eligible,CRTC Last-Mile Eligible,CRTC Satellite Dependant,CRTC Transport Eligible,Last-Mile Status - Sept2019,Transport Status - Sept2019,Notes - Sept2019,Last-Mile Status (March2020),Transport Status (March2020),Notes (March2020),Last-Mile Status (June2020),Transport Status (June2020),Notes (June2020),Last-Mile Status (Sept2020),Transport Status (Sept2020),Notes (Sept2020),CBC Phase,CBC P3 Project Type,CBC P3 Project Name(s),CBC P2 Project Type,CBC P2 Project Name(s),CBC P1 Project Type,CBC P1 Project Name(s),479 Status (Sept2019),479 Status (March 2020),479 Notes (March2020),479 Status (June2020),479 Notes (June2020),479 Status (Sept2020),479 Notes (Sept2020),Potential Projects,FN Alt Name,Nation,Band Number,Incorporated,Latitude,Longitude,DBUID,CDUID,CSDUID,HEXID
8303,Falkland,Rural,No,,14.5,WESTWOLD SUB,0.3,,VNT - Vernon Term -> MTE - Monte Lake,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.5009,-119.557,59390184000,5939,5939039,BC50501196
8304,Grindrod,Rural,No,,7.7,ENDERBY SUB,3.8,,SAM - Salmon Arm -> VNT - Vernon Term.,130,,,No,No,No ,No,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,Phase 1,,,,,Last-Mile,ispeed Communications - ispeed Expansion,Original,Original,,Original,,Original,,,,,,No,50.6276,-119.1226,59370129000,5937,5937041,BC50641191
8305,Ranchero,Rural,No,,5.4,SALMON ARM SUB,0.1,,SAM - Salmon Arm -> VNT - Vernon Term.,130,2,1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.657,-119.1983,59390186000,5939,5939039,BC50661192
8306,Deep Creek,Rural,No,,7.3,ENDERBY SUB,1.8,,ACK - Ashton Creek -> SAM - Salmon Arm,287,2,1,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,MYBC Datacom Ltd. - Okanagan / Shuswap Upgrade,Original,Original,,Original,,Original,,,,,,No,50.6094,-119.2134,59390185000,5939,5939039,BC50611192
8307,Six Mile Point,Rural,No,,8.7,SICAMOUS SUB,5.1,,SAM - Salmon Arm -> SCM - Sicamous,69,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,50.7696,-119.0112,59390190000,5939,5939043,BC50791190
8308,Mara,Rural,No,,13,SALMON ARM SUB,9.7,,SAM - Salmon Arm -> VNT - Vernon Term.,130,2,1,No,No,No ,Yes,No,No,,No,Yes,,Yes,Yes,Market Forces,Yes,Yes,,Phase 1,,,,,Last-Mile/Last-Mile,"ispeed Communications - ispeed Expansion, MYBC Datacom Ltd. - Okanagan / Shuswap Upgrade",Original,Original,,Original,,Original,,,,,,No,50.6853,-119.0675,59370126000,5937,5937041,BC50661191
8309,Annis,Rural,No,,9.7,SICAMOUS SUB,0.2,,SAM - Salmon Arm -> SCM - Sicamous,69,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,50.7907,-119.0818,59390190100,5939,5939043,BC50771191
8310,Sicamous,Rural,No,,1.1,SICAMOUS SUB,0.6,,SAM - Salmon Arm -> SCM - Sicamous,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,50.835,-118.9802,59390193000,5939,5939045,BC50821190
8311,Salmon Arm,Rural,No,,1.4,SALMON ARM SUB,1.1,,SAM - Salmon Arm -> SCM - Sicamous,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 1,,,,,Last-Mile,MYBC Datacom Ltd. - Okanagan / Shuswap Upgrade,Original,Original,,Original,,Original,,,,,,Yes,50.7,-119.2667,59390153000,5939,5939032,BC50691193
8312,Canoe,Rural,No,,6.9,SALMON ARM SUB,0.1,,SAM - Salmon Arm -> SCM - Sicamous,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.7515,-119.2274,59390146000,5939,5939032,BC50741193
8313,Sunnybrae,Rural,No,,9.2,SALMON ARM SUB,3.5,,SAM - Salmon Arm -> SCM - Sicamous,69,,,No,Yes,No ,No,Yes,Yes,Connecting BC Phase 1 Project  ,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,50.7732,-119.2699,59390145000,5939,5939037,BC50791193
8314,Tappen,Rural First Nations Reserve,No,Secondary,11.7,SALMON ARM SUB,1,,VVW - Valleyview -> SAM - Salmon Arm,130,100,100,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,MYBC Datacom Ltd. - Okanagan / Shuswap Upgrade,Original,Original,,Original,,Original,,,North Bay 5,Little Shuswap Lake,689,No,50.784,-119.3306,59390144000,5939,5939803,BC50771193
8315,Adams Lake Nation Secondary,Rural First Nations Reserve,No,Secondary,7,SALMON ARM SUB,1.3,,VVW - Valleyview -> SAM - Salmon Arm,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Switsemalph,Adams Lake,684,No,50.7366,-119.3206,59390172000,5939,5939811,BC50711193
8316,Monte Lake,Rural,No,,0.3,MONTE LAKE SUB,0.2,,VNT - Vernon Term -> MTE - Monte Lake,69,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers Interest,,,,No,50.5254,-119.8325,59331543100,5933,5933060,BC50531199
8317,Westwold,Rural,No,,1.2,WESTWOLD SUB,0.3,,VNT - Vernon Term -> MTE - Monte Lake,69,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Hwy 97 Kamploops to Osoyoos - Transport and Last-Mile (FWA),,,,No,50.4679,-119.7467,59331542100,5933,5933060,BC50481197
8318,Holmwood,Rural,No,,13.5,MONTE LAKE SUB,1.1,,MCA - Mica -> NIC - Nicola,500,100,100,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,50.6189,-119.954,59331508100,5933,5933060,BC50641200
8319,Duck Range,Rural,No,,10.6,MONTE LAKE SUB,4.5,,60L208X Decommissioned,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers Interest,,,,No,50.6192,-119.8302,59331508000,5933,5933060,BC50641199
8320,Martin Prairie,Rural,No,,15.5,MONTE LAKE SUB,2.8,,VVW - Valleyview -> SAM - Salmon Arm,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers Interest,,,,No,50.6624,-119.8118,59331508100,5933,5933060,BC50661198
8321,Pritchard,Rural,No,,17,CHASE SUB,1.1,,VVW - Valleyview -> SAM - Salmon Arm,130,10,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,50.6851,-119.8122,59331509000,5933,5933060,BC50661198
8322,Shuswap,Rural,No,,3.7,CHASE SUB,1.7,,VVW - Valleyview -> SAM - Salmon Arm,130,100,100,No,No,No ,No,Yes,Yes,Market Forces,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.7896,-119.7088,59331511100,5933,5933060,BC50791197
8324,Chase,Rural,No,,1.2,CHASE SUB,0.3,,VVW - Valleyview -> SAM - Salmon Arm,130,1,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,Yes,50.8221,-119.6883,59331515000,5933,5933054,BC50821197
8325,Malakwa,Rural,No,,16.8,SICAMOUS SUB,16.8,,60L209SIC -> Tap Sicamous,69,1,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,50.94,-118.7888,59390197000,5939,5939043,BC50951188
8326,Solsqua,Rural,No,,3.8,SICAMOUS SUB,3.8,,60L209SIC -> Tap Sicamous,69,100,100,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,50.8707,-118.9395,59390196000,5939,5939043,BC50871190
8327,Blind Bay,Rural,No,,5.8,SORRENTO SUB,4.4,,VVW - Valleyview -> SAM - Salmon Arm,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.8833,-119.3833,59390139000,5939,5939037,BC50901194
8328,Revelstoke,Rural,No,,1.8,ILLECILLEWAET SUB,1.8,,WHN - Walter Hardman -> ILL - Illecille,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,51.0012,-118.1962,59390204000,5939,5939019,BC51011182
8329,Kingfisher,Rural,No,,19.4,ASHTON CREEK SUB,6.5,,REV - Revelstoke -> ACK - Ashton Creek,500,1,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,50.6167,-118.7333,59370251000,5937,5937041,BC50611187
8330,Seymour Arm,Rural,No,,5.6,SEYMOUR ARM CAPACITOR,3.1,,MCA - Mica -> NIC - Nicola,500,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,Phase 1,,,,,Last-Mile,MYBC Datacom Ltd. - Okanagan / Shuswap Upgrade,Original,Original,,Original,,Original,,,,,,No,51.2484,-118.9396,59390198100,5939,5939044,BC51251190
8331,Canyon Hot Springs,Rural,No,,29.9,ILLECILLEWAET SUB,26,,REV - Revelstoke -> ACK - Ashton Creek,500,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,51.1369,-117.8522,59390200100,5939,5939023,BC51141179
8332,Rogers Pass,Rural,No,,36.8,KICKING HORSE SUB,36.8,,60L271G GDN - Golden -> 40-9,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,51.3009,-117.5213,59390216100,5939,5939011,BC51301175
8333,Blaeberry,Rural,No,,17.3,GOLDEN SUB,17.2,,60L271G GDN - Golden -> 40-9,69,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,51.4333,-117.0667,59390217000,5939,5939011,BC51441171
8334,Donald,Rural,No,,26.9,KICKING HORSE SUB,26.8,,60L271G GDN - Golden -> 40-9,69,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,51.4958,-117.1736,59390216000,5939,5939011,BC51491172
8335,Golden,Rural,No,,0.3,GOLDEN SUB,0.3,,60L271G GDN - Golden -> 40-9,69,1,1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,Yes,Yes,Market Forces,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Transport and Last-Mile (FWA),,,,Yes,51.2949,-116.9639,59390222000,5939,5939007,BC51271170
8336,Nicholson,Rural,No,,6.5,GOLDEN SUB,0,,60L271G GDN - Golden -> 40-9,69,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Transport and Last-Mile (FWA),,,,No,51.2481,-116.9014,59390226000,5939,5939011,BC51251169
8337,Parson,Rural,No,,0.2,PARSON SUB,0.2,,60L271PSN Tap - Parsons,69,100,100,Yes,Yes,No ,No,No,No,Connecting BC Phase 1 Project - Completed Winter 2019,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,,,,,No,51.0708,-116.6325,59390228000,5939,5939011,BC51091167
8338,Harrogate,Rural,No,,15.9,PARSON SUB,0,,60L271G GDN - Golden -> 40-9,69,100,100,Yes,Yes,No ,No,No,No,Connecting BC Phase 1 Project - Completed Winter 2019,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Transport and Last-Mile (FWA),,,,No,50.9833,-116.45,59390228000,5939,5939011,BC50981164
8339,Spillimacheen,Rural,No,,26,PARSON SUB,0,,60L271G GDN - Golden -> 40-9,69,100,100,Yes,Yes,No ,No,No,No,Connecting BC Phase 1 Project - Completed Winter 2019,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Transport and Last-Mile (FWA),,,,No,50.9073,-116.3635,59010123000,5901,5901048,BC50901164
8340,Brisco (Spillimacheen),Rural,No,,26.4,RADIUM SUB,0.5,,60L271I INV - Invermere -> 40-8,69,10,-1,Yes,Yes,No ,No,No,No,Connecting BC Phase 1 Project - Completed Winter 2019,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Last-Mile (FWA) benefits,,,,No,50.8333,-116.2667,59010123000,5901,5901048,BC50851162
8341,Dry Gulch,Rural,No,,5.6,RADIUM SUB,0.1,,60L271I INV - Invermere -> 40-8,69,100,100,No,No,No ,No,Yes,Yes,Market Forces,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.5842,-116.0414,59010125100,5901,5901048,BC50611161
8342,Field,Rural,No,,34.7,GOLDEN SUB,32.4,,60L271G GDN - Golden -> 40-9,69,1,-1,Yes,Yes,No ,No,No,No,Connecting BC Phase 1 Project - Completed Winter 2019,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,,,,,No,51.3949,-116.49,59390216100,5939,5939011,BC51381165
8343,Shelter Bay (Arrow Lake),Rural,No,,43.7,ILLECILLEWAET SUB,1.5,,Pingston 13/1 -> WHN - Walter Hardman,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,50.6352,-117.9252,59390200100,5939,5939023,BC50641179
8344,Galena,Rural,No,,42.4,NAKUSP SUB,5.8,,Pingston 13/1 -> WHN - Walter Hardman,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,50.6167,-117.8667,59390200100,5939,5939023,BC50611179
8345,Galena Bay,Rural,No,,43.4,ILLECILLEWAET SUB,6.3,,Pingston 13/1 -> WHN - Walter Hardman,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,50.6667,-117.85,59390200100,5939,5939023,BC50661179
8346,Beaton,Rural,No,,43.4,ILLECILLEWAET SUB,17,,Pingston 13/1 -> WHN - Walter Hardman,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,50.7333,-117.7333,59390200100,5939,5939023,BC50711177
8347,Trout Lake,Rural,No,,49.1,NAKUSP SUB,27.9,,Pingston 13/1 -> WHN - Walter Hardman,69,1,-1,Yes,Yes,No ,Yes,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,50.6472,-117.5389,59390200100,5939,5939023,BC50641176
8348,Ferguson,Rural,No,,54.3,NAKUSP SUB,32,,Pingston 13/1 -> WHN - Walter Hardman,69,,,Yes,Yes,No ,Yes,No,No,Connecting BC Phase 1 Project - Completed Winter 2019,No,No,,No,No,,No,No,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,,,,,No,50.6833,-117.4833,59390200100,5939,5939023,BC50661175
8349,Brouse,Rural,No,,4,NAKUSP SUB,0.3,,MON - Monashee -> NDR - New Denver,69,,,Yes,Yes,No ,Yes,Yes,Yes,,Yes,Pending,,No,Pending,"Incorrectly labelled as ""Served"" in March release",No,Pending,,Phase 2,,,Transport,Columbia Basin Broadband Corporation - Slocan Valley Fibre Project,,,Original,Original,,Original,,Original,,,,,,No,50.2167,-117.75,59030132000,5903,5903060,BC50241177
8350,Carrolls Landing,Rural,No,,21.8,MONASHEE SUB,0.1,,MON - Monashee -> NDR - New Denver,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,50.0333,-117.9,59030128000,5903,5903060,BC50031179
8351,Rosebery,Rural,No,,5,NEW DENVER SUB,0.1,,MON - Monashee -> NDR - New Denver,69,,,No,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,Yes,Pending,Market Forces,Yes,Pending,,Phase 2,,,Transport,Columbia Basin Broadband Corporation - Slocan Valley Fibre Project,,,Original,Original,,Original,,Original,,,,,,No,50.0333,-117.4111,59030134000,5903,5903052,BC50031174
8352,Howser,Rural,No,,45.1,NEW DENVER SUB,17.3,Unknown,MON - Monashee -> NDR - New Denver,69,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Kaslo InfoNet Society - North Kootenay Lake Fibre Backhaul and Last-Mile,,,Original,Original,,Original,,Original,,,,,,No,50.3,-116.95,59030238000,5903,5903039,BC50321170
8353,Crowsnest,Rural,No,,16.1,NATAL SUB,1.5,,NTL - Natal -> TAU Tie,130,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Last-Mile (FWA) benefits,,,,No,49.6368,-114.6953,59010232000,5901,5901006,BC49641147
8354,Skookumchuck,Rural,No,,1.5,SKOOKUMCHUCK SUB,0,,60L270C -> Cranbrook - 34-8,69,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Last-Mile (FWA) benefits,,,,No,49.9167,-115.7333,59010142000,5901,5901037,BC49901158
8355,Balmoral,Rural,No,,7.7,SORRENTO SUB,1.6,,VVW - Valleyview -> SAM - Salmon Arm,130,2,1,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,50.8531,-119.3546,59390136000,5939,5939037,BC50851194
8356,Notch Hill,Rural,No,,2.5,SORRENTO SUB,0.4,,VVW - Valleyview -> SAM - Salmon Arm,130,100,100,No,No,No ,No,No,No,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 1,,,,,Last-Mile,MYBC Datacom Ltd. - Okanagan / Shuswap Upgrade,Original,Original,,Original,,Original,,,,,,No,50.8528,-119.4351,59390133000,5939,5939037,BC50871194
8357,Sorrento,Rural,No,,1.2,SORRENTO SUB,0.8,,VVW - Valleyview -> SAM - Salmon Arm,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 1,,,,,Last-Mile,MYBC Datacom Ltd. - Okanagan / Shuswap Upgrade,Original,Original,,Original,,Original,,,,,,No,50.8782,-119.4671,59390131000,5939,5939037,BC50871194
8358,Scotch Creek,Rural,No,,3.8,SORRENTO SUB,3.6,,VVW - Valleyview -> SAM - Salmon Arm,130,10,9,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.9014,-119.4509,59390130000,5939,5939044,BC50931194
8359,Celista,Rural,No,,11.7,SORRENTO SUB,8.8,,MCA - Mica -> NIC - Nicola,500,10,-1,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,MYBC Datacom Ltd. - Okanagan / Shuswap Upgrade,Original,Original,,Original,,Original,,,,,,No,50.9444,-119.349,59390199000,5939,5939044,BC50951194
8360,Anglemont,Rural,No,,19.3,SICAMOUS SUB,17.4,,MCA - Mica -> NIC - Nicola,500,10,-1,No,Yes,No ,No,Yes,Yes,Connecting BC Phase 1 Project  ,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 1,,,,,Last-Mile,MYBC Datacom Ltd. - Okanagan / Shuswap Upgrade,Original,Original,,Original,,Original,,,,,,No,50.9667,-119.1667,59390198100,5939,5939044,BC50981192
8361,Magna Bay,Rural,No,,16.3,SORRENTO SUB,12,,MCA - Mica -> NIC - Nicola,500,10,-1,Yes,Yes,No ,No,Yes,Yes,Connecting BC Phase 1 Project  ,Yes,Yes,,No,Yes,"Incorrectly labelled as ""Served"" in March release",No,Yes,,,,,,,,,,,,,,,,,,,,No,50.9618,-119.2836,59390127100,5939,5939044,BC50951193
8362,Eagle Bay,Rural,No,,18.7,SORRENTO SUB,14.5,,VVW - Valleyview -> SAM - Salmon Arm,130,,,Yes,Yes,No ,No,No,No,,No,No,,No,No,,No,No,,Phase 1,,,,,Last-Mile,MYBC Datacom Ltd. - Okanagan / Shuswap Upgrade,Original,Original,,Original,,Original,,,,,,No,50.9333,-119.2167,59390140000,5939,5939037,BC50931192
8363,White Lake,Rural,No,,11.4,SORRENTO SUB,6.1,,VVW - Valleyview -> SAM - Salmon Arm,130,10,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,50.8798,-119.3015,59390141000,5939,5939037,BC50871193
8364,Lee Creek,Rural,No,,6.8,SORRENTO SUB,2.1,,VVW - Valleyview -> SAM - Salmon Arm,130,10,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.9078,-119.5341,59390127100,5939,5939044,BC50931196
8367,Pinantan Lake,Rural,No,,18.2,VALLEYVIEW SUB,7.1,,VVW - Valleyview -> SAM - Salmon Arm,130,1,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Shaw/Rogers Highway 5 Transport Project,,,,No,50.7264,-120.0362,59331504000,5933,5933044,BC50711200
8368,Monte Creek,Rural,No,,16.4,MONTE LAKE SUB,0.6,,VNT - Vernon Term -> VVW - Valleyview,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.6487,-119.9581,59331508100,5933,5933060,BC50641200
8369,Campbell Creek,Rural,No,,14.3,VALLEYVIEW SUB,0.9,,VNT - Vernon Term -> VVW - Valleyview,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.654,-120.085,59330156000,5933,5933042,BC50641201
8370,Dallas,Rural,No,,8.3,VALLEYVIEW SUB,0.8,,VNT - Vernon Term -> VVW - Valleyview,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.6667,-120.1667,59330151000,5933,5933042,BC50661202
8371,Barnhartvale,Rural,No,,8.6,VALLEYVIEW SUB,2.6,,VNT - Vernon Term -> VVW - Valleyview,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.6505,-120.1705,59330154000,5933,5933042,BC50661202
8372,Valleyview,Urban,No,,2.4,VALLEYVIEW SUB,0.8,,VNT - Vernon Term -> VVW - Valleyview,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.6738,-120.2497,59330145000,5933,5933042,BC50661203
8373,Kamloops,Urban,No,,2.6,WEST KAMLOOPS SUB,2.3,,VVW - Valleyview -> KWD - Kamwood,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,50.6783,-120.3477,59330114000,5933,5933042,BC50691203
8374,Rayleigh,Urban,No,,6.8,HEFFLEY CREEK SUB,0.7,,BKL - Brocklhurst -> AVO - Avola,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.7974,-120.3197,59331498000,5933,5933042,BC50791203
8375,Westsyde,Urban,No,,6.6,BROCKLEHURST SUB,1.6,,BKL - Brocklhurst -> AVO - Avola,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.7637,-120.3485,59330173000,5933,5933042,BC50741203
8376,Heffley Creek,Rural,No,,1.1,HEFFLEY CREEK SUB,0.6,,BKL - Brocklhurst -> AVO - Avola,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,50.8583,-120.2706,59331496000,5933,5933042,BC50871203
8377,Sun Peaks,Rural,No,,15.6,CHASE SUB,10.8,,MCA - Mica -> NIC - Nicola,500,10,9,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,50.878,-119.9081,59331651000,5933,5933045,BC50871199
8378,Kamloops Nation,Rural First Nations Reserve,No,Primary,2.6,DOUGLAS ST. SUB,2.2,,VVW - Valleyview -> BKL - Brocklehurst,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Kamloops 1,Kamloops,688,No,50.6892,-120.3258,59331501000,5933,5933880,BC50691203
8379,Tranquille,Rural,No,,9.3,KAMWOOD SUB,5.7,,SVA - Savona -> BKL - Brocklehurst,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers - Kamloops to Prince George - Transport and Last-Mile (FWA),,,,No,50.72,-120.5208,59330097100,5933,5933042,BC50711205
8380,Savona,Rural,No,,2.9,SAVONA SUB,0.7,,KLY - Kelly Lake -> SVA - Savona,230,1,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Kamloops to Prince George - Transport and Last-Mile (FWA),,,,No,50.7511,-120.8405,59331490100,5933,5933039,BC50741208
